Unnamed: 0,retirobaixo,tresmarias,queimado,peixeangelical,serradamesa,sobradinho,itaparica,tucurui,pamx,xingo,canabrava,saosalvador,estreito,lajeado
365,241.59,19528.0,557.0,2741.0,53576.39927120928,34116.0,10782.0,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
366,241.59,19310.940854478948,557.0,2741.0,52485.07223560332,32722.62204423972,10782.0,48859.31020183969,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
367,241.59,18903.14282259047,557.0,2741.0,51296.71878439519,30307.016897866542,10782.0,45282.91580876842,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
368,241.59,18422.205391633128,548.2048422142803,2741.0,50012.6275301884,27202.62849789105,10782.0,40342.3792530826,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
369,241.59,17891.486911808945,541.8704652968042,2741.0,48732.64592104935,23918.610815519263,10782.0,34118.321186272005,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
370,241.59,17819.267028482736,541.0129513796054,2741.0,47685.68552390883,22291.638952877267,10782.0,28287.858033895107,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
371,241.59,18480.978758520345,557.0,2741.0,47653.11693630077,24289.70975143468,10782.0,23349.256679328046,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
372,241.59,19528.0,557.0,2741.0,48551.02033604695,33761.102044273925,10782.0,25790.465995124323,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
373,241.59,19528.0,557.0,2741.0,49893.727984314864,34116.0,10782.0,43098.89706536813,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
374,241.59,19528.0,557.0,2741.0,52436.80051936182,34116.0,10782.0,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
375,241.59,19528.0,557.0,2741.0,52530.25900359714,34116.0,10782.0,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
376,241.59,19528.0,557.0,2741.0,51985.96261096609,34116.0,10782.0,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
377,241.59,19387.88082033131,557.0,2741.0,51078.848662654,33865.21921081775,10782.0,50171.32706290952,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
378,241.59,19010.481357617384,557.0,2741.0,49931.63743950069,32130.5900694427,10782.0,46417.351354818566,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
379,241.59,18576.57689843267,557.0,2741.0,48629.06085636234,29204.97843267369,10782.0,41361.98540224916,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
380,241.59,18166.38223471387,555.9808422142803,2741.0,47292.70171904738,25740.09103496924,10782.0,36031.58984937195,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
381,241.59,17997.681344239296,557.0,2741.0,46357.12413571705,23270.625518273413,10782.0,30689.477299181606,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
382,241.59,18599.27237105869,557.0,2741.0,45774.31272795952,23911.379247435787,10782.0,27063.820497502715,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
383,241.59,19528.0,557.0,2741.0,47414.85001241922,29562.7745379636,10782.0,28570.89645039093,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
384,241.59,19528.0,557.0,2741.0,49135.18898621044,34116.0,10782.0,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
385,241.59,19528.0,557.0,2741.0,50884.20060318955,34116.0,10782.0,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
386,241.59,19528.0,557.0,2741.0,51091.291395903296,34116.0,10782.0,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
387,241.59,19475.488574353632,557.0,2741.0,50783.92448234038,34116.0,10782.0,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
388,241.59,19177.677414545906,557.0,2741.0,50059.91996638533,34116.0,10782.0,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
389,241.59,18779.324575006704,557.0,2741.0,49047.51294673173,32939.87521081775,10782.0,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
390,241.59,18261.603500567227,557.0,2741.0,47837.873338876976,30500.44944206783,10782.0,49571.764601839684,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
391,241.59,17757.13067685554,556.2549416866018,2741.0,46502.87046104141,27353.890752652314,10782.0,46764.217325492486,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
392,241.59,17240.022643676344,542.2885284198476,2741.0,45110.09395357723,23820.10583051608,10782.0,42278.25409386013,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
393,241.59,16751.50436730807,549.4059291973763,2741.0,43719.90893823459,20165.22138083696,10782.0,36463.873086604726,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
394,241.59,16413.48540730703,557.0,2741.0,42823.967514540935,18233.72712162239,10782.0,31168.113924086203,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
395,241.59,15933.039128419565,557.0,2741.0,42252.24965764552,18784.36383029928,10782.0,25152.323776315403,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
396,241.59,18184.358117699467,557.0,2741.0,47061.750471923086,28152.507426686137,10782.0,47417.615983394906,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
397,241.59,19528.0,557.0,2741.0,51304.55855066141,34116.0,10782.0,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
398,241.59,19528.0,557.0,2741.0,52371.23754259132,34116.0,10782.0,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
399,241.59,19472.896574353632,557.0,2741.0,52695.42996429386,34116.0,10782.0,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
400,241.59,19263.47967825664,557.0,2741.0,52349.10298195605,34116.0,10782.0,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
401,241.59,18807.863149716704,557.0,2741.0,51524.25033717031,33061.69921081775,10782.0,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
402,241.59,18423.98382211341,557.0,2741.0,50442.99364501737,30695.20670300568,10782.0,49694.97100183969,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
403,241.59,17892.342365544817,557.0,2741.0,49187.37941695156,27614.31105576702,10782.0,46341.05547652654,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
404,241.59,17284.189491717065,557.0,2741.0,47802.83803250735,23900.918033750964,10666.336434521883,41443.429980884015,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
405,241.59,17339.310300133257,557.0,2741.0,46815.57733316578,20688.57288787441,10782.0,39104.14707204632,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
406,241.59,18278.540309817432,557.0,2741.0,46698.79108195613,23692.523780113817,10782.0,40913.30644786252,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
407,241.59,19528.0,557.0,2741.0,47856.35297602369,32543.94444990351,10782.0,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
408,241.59,19528.0,557.0,2741.0,48861.250074039766,34116.0,10782.0,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
409,241.59,19528.0,557.0,2741.0,50092.60997105229,34116.0,10782.0,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
410,241.59,19528.0,557.0,2741.0,52091.8838788072,34116.0,10782.0,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
411,241.59,19528.0,557.0,2741.0,53821.13554361813,34116.0,10782.0,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
412,241.59,19528.0,557.0,2741.0,53866.93391376515,34116.0,10782.0,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
413,241.59,19528.0,557.0,2741.0,53275.057177875584,34116.0,10782.0,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
414,241.59,19369.86565447895,557.0,2741.0,52358.52795666227,33046.708444239724,10782.0,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
415,241.59,19082.46485696229,557.0,2741.0,51216.0245365084,30841.30979956311,10782.0,47957.74471691977,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
416,241.59,18647.77358707382,553.3888422142803,2741.0,49932.158183192114,27879.873095658342,10782.0,44315.446921574534,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
417,241.59,19300.52941537701,557.0,2741.0,49533.49673531305,26043.293183351667,10782.0,41155.021278770764,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
418,241.59,19528.0,557.0,2741.0,49864.54093952754,28422.693657169344,10782.0,41630.61001278287,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
419,241.59,19528.0,557.0,2741.0,50424.53526633664,34116.0,10782.0,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
420,241.59,19528.0,557.0,2741.0,51582.97073924258,34116.0,10782.0,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
421,241.59,19528.0,557.0,2741.0,54400.0,34116.0,10782.0,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
422,241.59,19528.0,557.0,2741.0,54400.0,34116.0,10782.0,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
423,241.59,19528.0,557.0,2741.0,54400.0,34116.0,10782.0,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
424,241.59,19528.0,557.0,2741.0,54400.0,34116.0,10782.0,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
425,241.59,19528.0,557.0,2741.0,53812.27127120928,34116.0,10782.0,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
426,241.59,19528.0,557.0,2741.0,52926.62903559395,33054.74364423972,10782.0,50142.26380183969,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
427,241.59,19371.49372492187,557.0,2741.0,51844.29982263888,31012.56002992144,10782.0,47160.737977385266,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
428,241.59,19045.018381091184,557.0,2741.0,50667.54059127415,28119.65691825444,10782.0,43003.520057156114,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
429,241.59,19153.40411802013,557.0,2741.0,49927.562480172215,25660.77199279549,10782.0,39113.84413377777,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
430,241.59,19528.0,557.0,2741.0,49293.918693493055,26100.031599516817,10782.0,37330.47332293736,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
431,241.59,19528.0,557.0,2741.0,49712.4947593637,30298.2813973088,10782.0,39051.86255655017,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
432,241.59,19528.0,557.0,2741.0,50105.4122041717,34116.0,10782.0,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
433,241.59,19528.0,557.0,2741.0,51268.77447059534,34116.0,10782.0,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
434,241.59,19528.0,557.0,2741.0,52654.19826525869,34116.0,10782.0,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
435,241.59,19528.0,557.0,2741.0,53271.08810262091,34116.0,10782.0,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
436,241.59,19528.0,557.0,2741.0,52918.59027170637,34116.0,10782.0,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
437,241.59,19528.0,557.0,2741.0,52136.7235618104,34023.33121081775,10782.0,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
438,241.59,19528.0,557.0,2741.0,51072.82388128626,32382.43741523369,10782.0,49362.84940183969,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
439,241.59,19325.96092492187,557.0,2741.0,49823.69841007133,29831.940567060305,10782.0,45762.452765972776,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
440,241.59,19072.162545766587,550.7968422142803,2741.0,48494.43549881953,26673.870622799863,10782.0,41083.18782365815,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
441,241.59,18904.62898612272,541.7571311719637,2741.0,47262.36325707534,23414.27916588513,10782.0,36060.668076521244,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
442,241.59,19528.0,557.0,2741.0,46688.86393351677,23367.355538431853,10782.0,33710.17669859951,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
443,241.59,19528.0,557.0,2741.0,47067.02069127424,31317.777599065543,10782.0,36270.72817329524,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
444,241.59,19528.0,557.0,2741.0,47185.91986920692,34116.0,10782.0,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
445,241.59,19528.0,557.0,2741.0,48832.90060354544,34116.0,10782.0,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
446,241.59,19528.0,557.0,2741.0,52913.81780276313,34116.0,10782.0,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
447,241.59,19528.0,557.0,2741.0,53631.61266966903,34116.0,10782.0,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
448,241.59,19528.0,557.0,2741.0,53337.52573624861,34116.0,10782.0,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
449,241.59,19460.45682033131,557.0,2741.0,52611.8836255576,34116.0,10782.0,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
450,241.59,19315.88910960069,557.0,2741.0,51595.10717877899,32832.43644423972,10782.0,50032.44940183969,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
451,241.59,19108.96006795781,557.0,2741.0,50430.40001243549,30733.277284159416,10782.0,46908.94575930379,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
452,241.59,18912.67271471942,557.0,2741.0,49252.393046336976,28253.90724472512,10782.0,42899.75065676584,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
453,241.59,19112.34033276643,557.0,2741.0,48305.72577672711,26053.98733933609,10782.0,38504.01007442767,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
454,241.59,19228.10894012749,557.0,2741.0,48244.22467528228,26092.558751963883,10782.0,36029.71744170535,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
455,241.59,19528.0,557.0,2741.0,50008.34080485894,34116.0,10782.0,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
456,241.59,19528.0,557.0,2741.0,50591.21544361868,34116.0,10782.0,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
457,241.59,19528.0,557.0,2741.0,53109.2275067842,34116.0,10782.0,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
458,241.59,19528.0,557.0,2741.0,54400.0,34116.0,10782.0,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
459,241.59,19528.0,557.0,2741.0,54400.0,34116.0,10782.0,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
460,241.59,19286.29256433131,557.0,2741.0,54099.44942432689,34116.0,10782.0,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
461,241.59,19035.38061869056,557.0,2741.0,53359.37813119801,33235.36321081775,10782.0,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
462,241.59,18650.882694553013,556.4229806312449,2741.0,52298.01930435181,31101.62812266196,10782.0,48128.107001839686,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
463,241.59,18089.245886253782,544.9740747064851,2741.0,51080.67216296292,28181.151291305512,10782.0,43777.50556996024,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
464,241.59,17560.973553647258,526.0089817685031,2741.0,49823.10258228724,24732.117647393337,10782.0,38869.68343538766,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
465,241.59,17527.230296998798,525.2445068119393,2741.0,48720.19332903181,21570.75190064526,10782.0,33732.47245531861,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
466,241.59,19528.0,557.0,2741.0,49168.831507872186,23972.91558625139,10782.0,30375.518015314006,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
467,241.59,19528.0,557.0,2741.0,51414.19381312672,34116.0,10782.0,34948.27997957728,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
468,241.59,19528.0,557.0,2741.0,54400.0,34116.0,10782.0,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
469,241.59,19528.0,557.0,2741.0,54400.0,34116.0,10782.0,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
470,241.59,19528.0,557.0,2741.0,54400.0,34116.0,10782.0,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
471,241.59,19528.0,557.0,2741.0,54400.0,34116.0,10782.0,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
472,241.59,19385.39336433131,557.0,2741.0,54400.0,34116.0,10782.0,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
473,241.59,19009.79151941961,557.0,2741.0,53918.54327120928,33740.80321081775,10782.0,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
474,241.59,18606.6138729936,557.0,2741.0,53115.68194012889,32043.10679341264,10782.0,48403.98220183969,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
475,241.59,18197.74938126184,557.0,2741.0,52097.15591353994,29400.5373238774,10782.0,44447.16184615584,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
476,241.59,18050.24228568861,557.0,2741.0,51057.06158531942,26490.980952527047,10782.0,39766.72368947289,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
477,241.59,18310.283434358465,557.0,2741.0,50402.174593519085,25041.362355839745,10782.0,35951.36866772033,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
478,241.59,19002.27510650956,557.0,2741.0,50574.08205793181,28271.268559803422,10782.0,38300.37846211192,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
479,241.59,18960.9946138815,557.0,2741.0,50345.95579757405,32877.71294540547,10782.0,38250.41711505467,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
480,241.59,18657.26728513025,557.0,2741.0,49969.72388155025,34116.0,10782.0,36742.27807832498,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
481,241.59,18379.21504699833,557.0,2741.0,49717.88261745524,34116.0,10782.0,40909.24804841718,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
482,241.59,18222.65081459399,557.0,2741.0,49713.87040942918,34116.0,10782.0,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
483,241.59,17714.229543594796,557.0,2741.0,49710.70994055896,34116.0,10782.0,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
484,241.59,17124.219305513016,549.9001311330317,2741.0,48921.21186231655,34116.0,10782.0,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
485,241.59,16363.853174814903,531.6811699110383,2741.0,47897.927297941336,32405.92321081775,10782.0,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
486,241.59,15569.0578010491,507.3831950064629,2741.0,46664.04313335948,29536.258545418896,10782.0,47062.10380183969,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
487,241.59,14883.533003162802,477.8953428449613,2741.0,45339.90520700767,25937.86717898438,10782.0,42373.80798035768,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
488,241.59,14375.827189545364,446.8469809582603,2741.0,44033.24325015426,22285.86995025676,10645.600434521884,37241.952702230075,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
489,241.59,14339.39374039478,460.0565185528338,2741.0,43193.818173025655,19929.34405676172,10782.0,32599.868045084164,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
490,241.59,15610.82047851812,555.3189091785002,2741.0,44219.17230216354,21712.751542075785,10782.0,33667.06876109394,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
491,241.59,19528.0,557.0,2741.0,45593.32883475567,34116.0,10782.0,44246.79238063277,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
492,241.59,19528.0,557.0,2741.0,45847.18019509727,34116.0,10782.0,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
493,241.59,19528.0,557.0,2741.0,46266.69465735756,34116.0,10782.0,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
494,241.59,19528.0,557.0,2741.0,47273.873869455005,34116.0,10782.0,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
495,241.59,19528.0,557.0,2741.0,47886.667108162845,34116.0,10782.0,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
496,241.59,19528.0,557.0,2741.0,47410.33239446986,34116.0,10782.0,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
497,241.59,19385.28882033131,557.0,2741.0,46584.19387157297,33279.42721081775,10782.0,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
498,241.59,19227.524935359448,557.0,2741.0,45524.62198906613,31241.367675132937,10782.0,47035.31980183969,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
499,241.59,18927.04926662028,553.5765416866018,2741.0,44321.08370339042,28409.08814094425,10782.0,42652.35618691479,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
500,241.59,18692.29689140077,539.6554108533277,2741.0,43061.27618700915,25011.838102977254,10782.0,37833.84325853377,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
501,241.59,19256.591318530325,552.1554861295459,2741.0,42426.94446175145,23217.30808737947,10782.0,32898.97698529771,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
502,241.59,19528.0,557.0,2741.0,42442.333029696114,23864.504244169635,10782.0,29250.743200627167,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
503,241.59,19528.0,557.0,2741.0,45476.10626807785,31480.171991054354,10782.0,30653.50429060464,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
504,241.59,19528.0,557.0,2741.0,46825.50550333024,34116.0,10782.0,49998.31455498478,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
505,241.59,19528.0,557.0,2741.0,48079.06080451955,34116.0,10782.0,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
506,241.59,19528.0,557.0,2741.0,50829.12661347703,34116.0,10782.0,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
507,241.59,19528.0,557.0,2741.0,53023.22003313339,34116.0,10782.0,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
508,241.59,19528.0,557.0,2741.0,53067.47686295927,34116.0,10782.0,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
509,241.59,19406.02482033131,557.0,2741.0,52573.038695083975,33779.68321081775,10782.0,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
510,241.59,19194.6387630954,557.0,2741.0,51808.12108053823,32027.758408762285,10782.0,50155.65580183969,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
511,241.59,18886.20175266384,557.0,2741.0,50792.87561113042,29125.701590469307,10782.0,47680.35033583683,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
512,241.59,18488.2473115556,553.3888422142803,2741.0,49660.52130274932,25641.91647098127,10782.0,43289.27443188889,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
513,241.59,19082.345602127352,557.0,2741.0,49779.21770730051,23624.949637449048,10782.0,40574.9938189389,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
514,241.59,19528.0,557.0,2741.0,50454.70874532941,27538.8182777485,10782.0,44294.27723736729,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
515,241.59,19528.0,557.0,2741.0,51421.26206732923,34116.0,10782.0,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
516,241.59,19528.0,557.0,2741.0,52021.878562959566,34116.0,10782.0,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
517,241.59,19528.0,557.0,2741.0,52538.908172683485,34116.0,10782.0,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
518,241.59,19528.0,557.0,2741.0,54400.0,34116.0,10782.0,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
519,241.59,19528.0,557.0,2741.0,54400.0,34116.0,10782.0,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
520,241.59,19528.0,557.0,2741.0,54400.0,34116.0,10782.0,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
521,241.59,19470.82482033131,557.0,2741.0,54172.55927120928,34116.0,10782.0,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
522,241.59,19267.30541975156,557.0,2741.0,53532.481925472064,32744.049244239723,10782.0,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
523,241.59,19020.308697614364,557.0,2741.0,52649.49410388489,30448.52664138173,10782.0,50269.203916919774,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
524,241.59,18577.98286997557,557.0,2741.0,51610.42953111388,27478.19201331701,10782.0,48677.16292436238,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
525,241.59,18470.189762499223,557.0,2741.0,50898.41400807427,24811.07319633421,10782.0,46932.21573490142,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
526,241.59,18355.907407023587,557.0,2741.0,50515.04455362793,25158.91866500692,10782.0,48013.25538035208,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
527,241.59,19528.0,557.0,2741.0,50605.70388496042,29050.63657968208,10782.0,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
528,241.59,19528.0,557.0,2741.0,50866.74652707137,34116.0,10782.0,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
529,241.59,19528.0,557.0,2741.0,51959.79161422929,34116.0,10782.0,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
530,241.59,19528.0,557.0,2741.0,52096.78624717783,34116.0,10782.0,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
531,241.59,19528.0,557.0,2741.0,52916.24249234556,34116.0,10782.0,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
532,241.59,19528.0,557.0,2741.0,52499.96576132285,34116.0,10782.0,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
533,241.59,19333.44882033131,557.0,2741.0,51695.56444215023,33235.36321081775,10782.0,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
534,241.59,19215.99685679964,557.0,2741.0,50659.452376204026,31171.26652266196,10782.0,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
535,241.59,18859.30065441502,553.5765416866018,2741.0,49467.5893755049,28179.722361789394,10782.0,48461.28391691977,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
536,241.59,18474.368216711693,539.6554108533277,2741.0,48193.736232079165,24572.609534358693,10782.0,44914.325474284065,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
537,241.59,18546.201856016683,538.763486129546,2741.0,47382.64138781762,21758.17397830613,10782.0,40981.61679704298,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
538,241.59,19528.0,557.0,2741.0,47156.32977911967,23448.24917825525,10782.0,40057.85586426977,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
539,241.59,19528.0,557.0,2741.0,46993.01357135258,28225.70881587349,10782.0,42349.80495556184,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
540,241.59,19528.0,557.0,2741.0,46715.56133553734,33322.368830897,10782.0,48681.747960955465,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
541,241.59,19528.0,557.0,2741.0,47174.985194385714,34116.0,10782.0,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
542,241.59,19528.0,557.0,2741.0,48146.96847734461,34116.0,10782.0,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
543,241.59,19376.99257435364,557.0,2741.0,48137.09303284803,34116.0,10782.0,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
544,241.59,19173.195189129685,557.0,2741.0,47604.17403282598,34116.0,10782.0,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
